campaign_id,sender,subject_len,body_len,mean_paragraph_len,day_of_week,is_weekend,times_of_day,category,product,no_of_CTA,mean_CTA_len,is_image,is_personalised,is_quote,is_timer,is_emoticons,is_discount,is_price,is_urgency,target_audience,click_rate
767,3,89,11697,45,4,0,Evening,15,12,2,42,0,0,0,0,2,0,0,1,12,0.0042003570303475795
768,3,76,13573,41,4,0,Evening,15,6,5,19,0,0,0,0,0,0,0,0,12,0.0036059240180296203
769,3,82,29336,18,4,0,Noon,1,5,1,49,0,0,1,0,0,0,0,0,10,0.01911186059584036
770,3,93,11429,26,3,0,Evening,10,42,0,32,1,0,1,0,0,0,0,0,12,0.15843621399176955
771,3,85,13573,41,3,0,Evening,15,6,5,19,0,0,0,0,0,0,0,0,12,0.004382087257351528
772,3,98,14390,33,3,0,Evening,15,12,4,33,0,0,0,0,0,0,0,0,12,0.003364537771884339
773,3,82,26282,18,3,0,Evening,1,5,9,30,0,0,2,0,0,0,0,0,12,0.009327513447919874
774,3,82,10287,44,2,0,Evening,15,6,6,17,2,0,0,0,0,0,0,0,12,0.004109407449958022
775,3,109,28556,19,1,0,Evening,12,20,0,26,0,0,1,0,0,0,0,0,10,0.00626182245124258
776,3,114,12994,36,1,0,Evening,15,31,2,43,2,0,0,0,1,0,0,0,12,0.004340854874662704
777,3,80,15868,35,2,0,Noon,12,20,7,36,1,0,2,0,0,0,0,0,7,0.009054456085887985
778,3,96,12003,18,1,0,Evening,10,42,3,22,1,0,0,0,2,0,0,0,12,0.13846153846153847
779,3,90,14982,41,0,0,Evening,15,31,5,33,1,0,2,0,3,0,0,1,12,0.005011693952555964
780,3,62,9169,16,6,1,Evening,1,5,1,20,0,0,3,0,0,0,0,0,12,0.4222222222222222
781,3,97,12624,27,6,1,Noon,1,5,1,25,0,0,4,0,0,0,0,0,10,0.04716981132075472
782,3,116,27577,13,5,1,Noon,1,5,3,42,0,0,2,0,0,0,0,0,12,0.004731501539163152
783,3,106,10427,21,5,1,Noon,1,5,3,18,0,0,3,0,0,0,0,0,12,0.19393939393939394
784,3,98,21456,24,4,0,Evening,1,5,3,41,1,0,2,0,0,0,0,0,12,0.01123352775977533
785,3,127,15716,36,4,0,Noon,15,9,3,30,0,0,0,0,1,0,0,1,12,0.0027903582390693088
786,3,99,11230,23,3,0,Evening,10,42,0,31,1,0,1,0,0,0,0,0,12,0.1925
787,3,112,13373,35,3,0,Evening,15,9,3,36,3,0,1,0,1,0,0,0,12,0.01016586409844837
788,3,88,12385,22,3,0,Evening,1,5,3,26,0,0,2,0,0,0,0,0,12,0.1683673469387755
789,3,102,10953,24,3,0,Evening,1,5,3,28,0,0,2,0,0,0,0,0,12,0.054545454545454536
790,3,112,13373,35,3,0,Evening,15,9,3,36,3,0,1,0,1,0,0,0,16,0.004942804688603305
791,3,104,16983,21,2,0,Evening,15,9,4,29,0,0,0,0,1,0,0,0,12,0.0038916922265096795
792,7,59,1869,133,2,0,Noon,7,27,2,83,1,0,0,0,0,0,0,0,12,0.8979591836734694
793,7,55,1761,119,2,0,Noon,7,27,2,83,1,0,0,0,0,0,0,0,12,0.6124661246612466
794,3,85,16569,30,3,0,Evening,1,5,3,35,0,0,3,0,0,0,0,0,12,0.007262234444293821
795,3,98,22474,25,2,0,Evening,1,5,0,42,1,0,3,0,0,0,0,0,10,0.024096385542168683
796,3,220,11486,27,2,0,Noon,10,42,2,34,1,0,0,0,0,0,0,0,12,0.005816489748436819
797,3,107,18272,18,1,0,Evening,15,9,3,32,0,0,0,0,1,0,0,0,12,0.0037599324258665405
798,3,80,15925,36,2,0,Evening,12,20,7,36,1,0,2,0,0,0,0,0,7,0.006642950711789064
799,3,165,23852,14,4,0,Noon,12,20,4,26,2,0,0,0,0,0,0,0,6,0.007789942252165544
800,3,96,11728,32,1,0,Evening,10,42,2,32,0,0,0,0,0,0,0,0,12,0.004294755877034357
801,3,98,14374,23,0,0,Evening,15,31,4,31,3,0,1,0,2,0,0,0,12,0.004635721976312957
802,3,78,13720,46,6,1,Evening,15,9,6,38,1,0,1,0,0,0,0,0,12,0.007308395037984422
803,3,100,10528,54,6,1,Evening,15,31,3,37,0,0,0,0,0,0,0,1,12,0.0030532346230240158
804,3,57,7982,21,5,1,Noon,1,5,2,16,0,0,3,0,0,0,0,0,12,0.13488372093023254
805,3,97,12562,26,5,1,Noon,1,5,2,25,1,0,3,0,0,0,0,0,10,0.06628242074927954
806,3,57,7904,19,5,1,Noon,1,5,2,16,0,0,3,0,0,0,0,0,12,0.3137254901960784
807,3,103,11070,43,4,0,Evening,15,31,4,39,0,0,0,0,0,0,0,1,12,0.002841985600606291
808,3,186,9349,42,4,0,Evening,9,34,4,36,3,0,0,0,0,0,0,0,6,0.00755813953488372
809,3,100,10528,54,6,1,Evening,15,31,3,37,0,0,0,0,0,0,0,1,16,0.0050498880065159854
810,3,97,12576,26,4,0,Evening,1,5,2,25,1,0,3,0,0,0,0,0,10,0.024205748865355526
811,3,103,11070,43,4,0,Evening,15,31,4,39,0,0,0,0,0,0,0,1,15,0.002224482013474005
812,3,78,13720,46,6,1,Evening,15,9,6,38,1,0,1,0,0,0,0,0,16,0.019483269800931808
813,3,95,10910,24,3,0,Evening,1,5,3,25,0,0,2,0,0,0,0,0,12,0.10526315789473684
814,3,73,15948,37,4,0,Evening,12,20,7,26,1,0,0,0,0,0,0,0,7,0.00717099008556295
815,3,126,20039,27,4,0,Noon,1,5,4,43,0,0,4,0,0,0,0,0,1,0.012208646436834357
816,3,37,12837,14,3,0,Evening,9,34,3,27,4,0,0,0,1,0,0,0,12,0.005001316135825217
817,3,37,12734,12,3,0,Evening,9,34,3,27,0,0,0,0,1,0,0,0,12,0.008822911560815069
818,3,77,12354,21,3,0,Evening,1,5,3,22,0,0,2,0,0,0,0,0,12,0.07017543859649122
819,3,115,14496,26,2,0,Evening,1,5,4,52,1,0,4,0,0,0,0,0,12,0.011015440858146135
820,3,108,26007,13,2,0,Noon,1,5,2,38,2,0,1,0,0,0,0,0,10,0.03757225433526012
821,3,105,11048,43,2,0,Evening,15,31,4,37,0,0,0,0,0,0,0,0,12,0.00445677990979691
822,3,96,10794,44,2,0,Evening,9,34,3,40,1,0,1,0,1,0,0,0,12,0.006597103582411229
823,3,98,10978,43,2,0,Evening,15,1,4,22,0,0,1,0,0,0,0,1,15,0.003010411004724673
824,3,103,19656,24,2,0,Noon,3,43,2,30,1,0,2,0,0,0,0,0,12,0.002599605954465849
825,3,108,26017,13,3,0,Noon,1,5,3,42,2,0,1,0,0,0,0,0,12,0.002554640931024695
826,3,115,14496,26,3,0,Noon,1,5,4,52,1,0,4,0,0,0,0,0,12,0.01296320544716512
827,3,105,13473,39,1,0,Evening,15,12,5,29,2,0,0,0,0,1,0,0,12,0.009994645725504195
828,3,112,10794,44,0,0,Evening,15,9,3,40,1,0,1,0,1,0,0,0,12,0.007010352345269644
829,3,112,13503,37,0,0,Evening,15,31,3,37,2,0,1,0,1,0,0,0,12,0.0046470905172413795
830,3,85,16486,29,6,1,Noon,1,5,3,32,0,0,2,0,0,0,0,0,12,0.0044811916182782114
831,3,96,4801,27,6,1,Evening,6,23,3,44,3,0,0,0,0,0,0,0,14,0.06649168853893263
832,3,103,12014,20,5,1,Morning,10,42,3,27,1,0,0,0,2,0,0,0,12,0.09322033898305083
833,3,85,12576,26,4,0,Evening,1,5,2,25,1,0,3,0,0,0,0,0,10,0.07738095238095237
834,3,225,14496,26,4,0,Evening,1,5,4,52,1,0,4,0,0,0,0,0,12,0.006487889273356401
835,3,77,12354,21,4,0,Noon,1,5,3,22,0,0,2,0,0,0,0,0,12,0.23728813559322035
836,3,122,12796,33,5,1,Evening,15,31,4,40,2,0,0,0,0,0,0,1,12,0.009398738251577185
837,3,63,21507,11,4,0,Noon,0,0,4,18,3,0,0,0,0,0,0,0,6,0.006440705257225666
838,3,107,14653,22,3,0,Evening,10,42,0,31,0,0,1,0,0,0,0,0,12,0.14201183431952666
839,3,96,16499,29,3,0,Evening,1,5,3,35,0,0,3,0,0,0,0,0,12,0.008410092110532641
840,3,205,14496,26,3,0,Evening,1,5,4,52,1,0,4,0,0,0,0,0,12,0.00633408174068598
841,3,114,14231,28,3,0,Evening,15,31,4,40,2,0,0,0,1,0,0,0,12,0.0050724637681159425
842,3,116,12707,46,2,0,Evening,15,6,3,26,0,0,0,0,1,0,0,0,16,0.012332286611475878
843,10,81,447,73,2,0,Noon,13,21,0,33,1,0,0,0,0,0,0,0,12,0.16666666666666666
844,3,82,11977,20,3,0,Noon,10,42,3,22,1,0,0,0,2,0,0,0,12,0.05080027835768963
845,3,98,12035,34,1,0,Evening,15,6,5,25,0,0,0,0,1,0,0,0,12,0.005248542071646765
846,3,77,12343,21,2,0,Evening,1,5,3,22,0,0,2,0,0,0,0,0,12,0.17567567567567569
847,3,84,14471,21,2,0,Evening,10,42,3,23,0,0,0,0,0,0,0,0,12,0.001600310363221958
848,3,102,14201,28,1,0,Evening,15,31,4,39,2,0,0,0,0,0,0,1,12,0.003089343823371916
849,3,82,12574,26,1,0,Noon,1,5,1,24,0,0,2,0,0,0,0,0,10,0.04562737642585552
850,3,96,27298,16,1,0,Noon,1,5,5,34,1,0,2,0,0,0,0,0,10,0.0063765221065570634
851,12,31,3517,94,0,0,Evening,6,10,1,16,1,1,0,0,0,0,0,0,2,0.02842062525375558
852,12,31,3658,107,0,0,Evening,6,10,1,16,1,0,0,0,0,0,0,0,2,0.03658536585365853
853,3,114,12163,38,0,0,Evening,15,6,5,25,0,0,0,0,1,0,0,0,12,0.007366701643174712
854,3,99,3549,32,6,1,Evening,10,42,2,31,1,0,0,0,2,0,0,0,12,0.0
855,3,62,6333,23,6,1,Evening,6,23,3,42,2,0,1,0,0,0,0,0,14,0.023000522739153158
856,3,100,6634,35,5,1,Evening,6,23,3,45,3,0,1,0,0,0,0,0,12,0.004441098983816334
857,3,107,11383,40,5,1,Evening,15,13,3,24,0,0,0,0,0,1,0,1,12,0.005303204980401199
858,3,114,8434,43,4,0,Evening,15,13,2,29,0,0,1,0,0,1,0,1,12,0.003628666465074085
859,3,114,8433,43,4,0,Evening,15,13,2,29,0,0,1,0,0,1,0,1,12,0.004931629679444071
860,3,94,10173,41,5,1,Evening,15,6,6,18,2,0,0,0,0,0,0,0,12,0.016459650994437247
861,3,112,13452,25,4,0,Evening,1,5,4,35,0,0,3,0,0,0,0,0,12,0.007947729220222794
862,3,119,12414,28,3,0,Evening,15,13,5,25,1,0,0,0,1,0,0,1,15,0.0015791135909043056
863,3,119,12455,28,3,0,Evening,15,13,5,28,1,0,0,0,1,0,0,1,15,0.002905057440908491
864,3,119,12414,28,3,0,Evening,15,13,5,25,1,0,0,0,1,0,0,1,12,0.0020932445290199808
865,3,119,12485,28,3,0,Evening,15,13,5,25,1,0,0,0,1,0,0,1,12,0.002272727272727273
866,3,82,10581,40,3,0,Evening,15,6,5,27,0,0,0,0,0,0,0,0,12,0.006889617160732906
867,3,115,18481,18,3,0,Evening,10,42,0,31,0,0,0,0,0,0,0,0,14,0.14875444839857652
868,3,91,14559,20,2,0,Evening,1,5,5,37,1,0,3,0,0,0,0,0,10,0.0071269487750556795
869,3,112,13645,25,2,0,Evening,15,13,5,38,2,0,1,0,1,1,0,0,12,0.0025977881689304536
870,3,79,20199,23,2,0,Noon,10,42,2,59,1,0,0,0,0,0,0,0,12,0.018391051839105183
871,3,107,18888,26,1,0,Noon,1,5,2,59,1,0,1,0,0,0,0,0,12,0.022113022113022112
872,3,107,18906,26,1,0,Noon,1,5,2,68,1,0,1,0,0,0,0,0,12,0.032432432432432434
873,3,104,13530,39,1,0,Evening,15,31,4,41,2,0,0,0,3,0,0,0,16,0.006080283353010626
874,3,79,20209,23,1,0,Noon,10,42,2,64,1,0,0,0,0,0,0,0,12,0.014310602289696366
875,3,122,12413,46,5,1,Evening,15,31,4,40,3,0,1,0,3,0,0,1,12,0.002765235044978823
876,3,71,14727,31,5,1,Noon,9,39,4,21,1,0,1,0,0,0,0,0,10,0.01010944941097836
877,3,79,20165,22,3,0,Evening,10,42,2,64,1,0,0,0,0,0,0,0,12,0.0036925233141070564
878,3,96,11480,28,2,0,Evening,10,42,2,37,1,0,0,0,0,0,0,0,14,0.06953405017921148
879,3,107,14685,29,1,0,Evening,15,9,5,30,0,0,1,0,1,0,0,0,16,0.008225234890601127
880,3,90,14559,20,5,1,Noon,1,5,5,37,1,0,3,0,0,0,0,0,10,0.011316239316239316
881,3,107,14685,29,1,0,Evening,15,9,5,30,0,0,1,0,1,0,0,0,12,0.023316871913483774
882,3,83,11655,47,5,1,Evening,15,9,4,33,1,0,1,0,2,0,0,0,12,0.012470819510996435
883,3,99,11669,47,4,0,Evening,15,9,4,37,1,0,1,0,0,0,0,0,15,0.005398370848797417
884,3,99,11669,47,4,0,Evening,15,9,4,37,1,0,1,0,0,0,0,0,12,0.006899580641505157
885,3,77,4781,26,6,1,Evening,6,23,3,37,3,0,0,0,0,0,0,0,14,0.1001788908765653
886,3,67,8352,38,5,1,Evening,6,23,3,34,3,0,0,0,0,0,0,0,14,0.020115557457735928
887,3,58,6914,51,2,0,Evening,15,9,2,33,1,0,1,0,0,0,0,0,7,0.0013448254783299713
888,3,58,6914,51,2,0,Evening,15,9,2,33,1,0,1,0,0,0,0,0,12,0.0027440219521756176
889,3,64,10667,21,3,0,Evening,12,20,3,12,2,0,1,0,0,0,0,0,14,0.016188462700090608
890,3,93,8800,40,2,0,Evening,15,28,4,31,2,0,3,0,0,0,0,0,12,0.003748717543998106
891,3,80,10749,23,2,0,Evening,12,20,4,20,2,0,0,0,0,0,0,0,14,0.004333113238692638
892,14,78,20564,26,3,0,Noon,3,43,8,18,1,0,0,0,0,0,0,0,12,0.0009152086137281293
893,3,116,8800,40,1,0,Evening,15,28,4,31,2,0,3,0,0,0,0,0,12,0.01724051269163106
894,3,101,7307,23,0,0,Evening,15,13,4,41,2,0,1,0,0,0,0,1,12,0.004224360478760855
895,3,101,7305,23,0,0,Evening,15,13,4,33,2,0,1,0,0,0,0,1,12,0.004373974849644614
896,3,101,10065,19,0,0,Evening,15,13,5,37,0,0,1,0,0,0,0,1,12,0.005300581771170007
897,3,106,15411,29,5,1,Evening,15,13,4,28,1,0,0,0,1,1,0,0,12,0.006165055345383214
898,3,106,15086,22,5,1,Evening,15,13,4,28,1,0,0,0,1,1,0,0,12,0.0073675443654302
899,3,106,8374,53,5,1,Evening,15,13,3,36,1,0,1,0,1,1,0,0,12,0.0053285968028419185
900,3,101,9218,47,5,1,Evening,15,13,3,33,0,0,0,0,1,1,0,0,12,0.00992063492063492
901,3,96,10636,27,4,0,Evening,15,13,5,38,2,0,0,0,1,0,0,1,12,0.00223179529765921
902,3,112,9079,36,4,0,Evening,15,31,4,40,2,0,1,0,1,0,0,1,12,0.0019458164945367461
903,3,77,8602,47,5,1,Evening,6,23,3,37,2,0,0,0,0,0,0,0,14,0.01989389920424403
904,3,114,9288,42,4,0,Evening,15,18,5,31,0,0,0,0,1,0,0,1,12,0.001552343067817988
905,3,83,4738,24,5,1,Morning,6,23,3,38,3,0,0,0,6,0,0,0,12,0.02507342932874848
906,3,105,10636,27,3,0,Evening,15,4,5,38,2,0,0,0,3,0,0,0,12,0.004088307440719542
907,3,108,11920,24,3,0,Evening,15,2,5,38,0,0,1,0,3,0,0,0,12,0.005209483837714454
908,3,97,9288,42,3,0,Evening,15,18,5,31,0,0,0,0,1,0,0,0,12,0.0030915996820068893
909,3,95,9079,36,3,0,Evening,15,31,4,40,2,0,1,0,3,0,0,0,12,0.006071451396433821
910,3,84,11326,50,0,0,Evening,15,9,3,37,1,0,2,0,0,0,0,0,12,0.0025423010649416678
911,3,109,8485,42,1,0,Evening,6,23,3,37,3,0,0,0,0,0,0,0,12,0.00901047162919068
912,3,107,13517,40,0,0,Evening,15,12,4,37,2,0,0,0,3,0,0,1,12,0.009500892005144588
913,3,82,11885,17,0,0,Evening,10,42,3,25,0,0,0,0,2,0,0,0,12,0.12714508580343215
914,3,115,11580,42,4,0,Evening,15,12,2,41,2,0,0,0,2,0,0,1,12,0.005693235097119893
915,3,100,3538,90,3,0,Evening,15,6,1,38,0,0,0,0,1,0,0,0,12,0.07388316151202749
916,3,76,8740,36,6,1,Evening,6,23,4,26,3,0,0,0,0,0,0,0,14,0.06321839080459771
917,3,115,13282,27,3,0,Evening,15,6,5,27,2,0,0,0,1,0,0,1,12,0.015809458060062134
918,3,99,9730,23,3,0,Evening,10,42,1,31,1,0,1,0,0,0,0,0,12,0.20171339563862928
919,3,128,13989,44,2,0,Evening,15,6,3,29,1,0,2,0,1,0,0,1,12,0.00754469878145997
920,3,127,8733,48,2,0,Evening,15,12,2,38,2,0,0,0,3,0,0,1,12,0.004920471449822634
921,3,98,8270,36,3,0,Evening,6,23,3,46,3,0,0,0,0,0,0,0,12,0.0029373967321461355
922,3,96,8927,43,2,0,Evening,10,42,4,29,0,0,0,0,0,0,0,0,12,0.004945028565941716
923,3,85,11943,18,0,0,Evening,10,42,3,25,1,0,0,0,2,0,0,0,12,0.1610878661087866
924,3,113,13017,35,0,0,Evening,15,12,2,37,2,0,0,0,1,0,0,0,12,0.006501653929508385
925,3,98,11446,39,5,1,Evening,15,28,3,31,1,0,0,0,0,0,0,0,12,0.005276754795800582
926,3,100,10214,41,6,1,Evening,15,6,5,18,2,0,0,0,2,0,0,0,12,0.010944408204682177
927,3,114,14437,33,5,1,Evening,15,12,4,36,0,0,0,0,0,0,0,1,12,0.00559384676855459
928,3,92,13608,41,4,0,Evening,15,6,5,18,2,0,2,0,0,0,0,0,12,0.004415011037527594
929,3,84,8499,43,3,0,Evening,6,23,3,44,3,0,0,0,0,0,0,0,12,0.0027147087857847976
930,3,74,8608,31,6,1,Evening,6,23,4,28,3,0,0,0,0,0,0,0,14,0.07194244604316546
931,3,64,8259,35,5,1,Evening,6,23,3,30,3,0,0,0,0,0,0,0,14,0.02112211221122112
932,3,104,10392,38,2,0,Evening,10,42,3,30,1,0,0,0,0,0,0,0,12,0.013328396890040726
933,3,93,6956,48,3,0,Evening,15,28,2,38,0,0,1,0,0,0,0,0,12,0.0049617268505756885
934,3,96,12066,40,2,0,Evening,15,6,4,27,2,0,2,0,2,0,0,0,12,0.009219687875150059
935,3,106,13435,34,0,0,Noon,15,9,3,36,1,0,0,0,1,0,0,1,12,0.0062745992812731745
936,3,115,12077,42,6,1,Evening,15,9,2,47,1,0,2,0,0,0,0,0,12,0.00672876325918961
937,3,118,13367,31,5,1,Evening,15,9,2,44,1,0,0,0,1,0,0,0,12,0.0033174831361273915
938,3,112,10452,40,4,0,Evening,15,9,2,38,1,0,0,0,1,0,0,1,12,0.006281830603517115
939,3,74,4438,30,3,0,Evening,10,42,1,4,1,0,2,0,0,0,0,0,12,0.1858288770053476
940,3,105,12247,25,3,0,Evening,15,1,5,30,0,0,1,0,1,0,0,1,12,0.006078055022392835
941,3,65,7932,21,3,0,Evening,6,23,3,50,2,0,0,0,0,0,0,0,14,0.03558530784814586
942,3,104,14896,33,2,0,Evening,15,9,5,37,1,0,0,0,0,0,0,0,12,0.0055090135976848965
943,3,68,11601,37,2,0,Noon,6,23,3,35,2,0,0,0,0,0,0,0,14,0.017766731105587776
944,3,120,10397,30,1,0,Evening,15,1,4,44,2,0,0,0,0,1,0,0,12,0.0066246056782334395
945,3,86,10139,32,0,0,Evening,10,42,2,39,1,0,0,0,0,0,0,0,12,0.006267462055425508
946,3,107,14874,35,0,0,Evening,15,9,6,29,1,0,1,0,0,0,0,0,12,0.002916311684907268
947,3,102,9751,41,0,0,Evening,15,8,2,33,0,0,1,0,1,0,0,0,12,0.05375494071146245
948,3,134,9898,48,6,1,Evening,15,28,2,86,1,0,2,0,1,0,0,0,12,0.007407039789575553
949,3,93,8334,37,4,0,Evening,15,28,3,40,2,0,2,0,0,0,0,1,10,0.02522957054076616
950,3,95,8340,37,4,0,Evening,15,8,3,41,2,0,2,0,0,0,0,1,12,0.007126918347830047
951,3,93,8334,37,4,0,Evening,15,28,3,40,2,0,2,0,0,0,0,1,12,0.0047760839084616934
952,3,92,12691,22,3,0,Evening,10,42,0,22,0,0,1,0,0,0,0,0,12,0.2690909090909091
953,3,134,10978,44,2,0,Evening,15,8,5,31,2,0,3,0,0,1,0,1,12,0.009455566225899386
954,3,102,14267,48,1,0,Evening,15,12,3,38,1,0,1,0,3,0,0,0,12,0.008797198695944664
955,3,132,10974,44,2,0,Evening,15,28,5,32,2,0,3,0,0,1,0,1,12,0.0060047671433810035
956,3,89,10742,42,1,0,Evening,15,31,4,39,2,0,3,0,0,0,0,0,12,0.0018198362147406734
957,3,76,11185,26,2,0,Evening,6,23,2,51,0,0,1,0,0,0,0,0,12,0.004291497975708503
958,3,99,16331,30,0,0,Evening,15,41,8,34,2,0,0,0,0,0,0,0,12,0.01125782524067547
959,3,94,10250,38,0,0,Evening,10,42,2,43,1,0,2,0,0,0,0,0,12,0.005640285172818338
960,3,117,13436,34,0,0,Evening,15,8,6,32,2,0,1,0,0,0,0,0,12,0.008173653427305876
961,3,115,13330,33,0,0,Evening,15,28,6,31,2,0,1,0,0,0,0,0,12,0.021035901271503364
962,3,71,10561,16,6,1,Evening,6,23,4,25,2,0,0,0,0,0,0,0,14,0.0981981981981982
963,3,94,12197,33,6,1,Evening,15,1,2,42,1,0,1,0,1,0,0,0,12,0.03725385843533795
964,3,107,13091,36,5,1,Evening,15,31,4,26,0,0,1,0,0,0,0,0,12,0.026151631477927064
965,3,71,12896,32,5,1,Evening,15,1,4,28,1,0,1,0,3,0,0,0,12,0.016335420637081405
966,3,120,15872,29,4,0,Evening,15,1,4,25,0,0,2,0,0,0,0,0,12,0.016773897058823532
967,3,69,11074,31,3,0,Evening,15,41,3,28,2,0,1,0,1,0,0,0,12,0.016310201569472226
968,3,87,13045,35,2,0,Evening,15,1,5,23,1,0,2,0,3,0,0,0,12,0.009724473257698542
969,3,118,10700,39,2,0,Evening,15,6,2,29,0,0,0,0,1,0,0,1,10,0.04077669902912622
970,3,112,12833,32,2,0,Evening,15,31,5,27,1,0,5,0,3,0,0,0,12,0.013568439928272565
971,3,92,12896,32,2,0,Evening,15,1,4,28,1,0,1,0,0,0,0,0,12,0.02280431432973806
972,3,88,13091,36,2,0,Evening,15,31,4,26,0,0,1,0,3,0,0,0,12,0.037916063675832126
973,3,118,10700,39,2,0,Evening,15,6,2,29,0,0,0,0,1,0,0,1,12,0.011348238482384823
974,3,98,15146,31,1,0,Evening,15,6,4,30,0,0,1,0,1,0,0,0,12,0.012214342001576044
975,3,102,7712,24,1,0,Evening,10,42,5,52,1,0,0,0,2,0,0,0,12,0.10208816705336426
976,11,106,9535,59,6,1,Evening,15,6,2,33,1,0,2,0,0,0,0,1,12,0.031988873435326845
977,3,110,9841,52,3,0,Evening,15,6,2,29,1,0,1,0,0,0,0,0,12,0.017076904958191027
978,3,105,12731,21,3,0,Evening,10,42,0,22,1,0,1,0,0,0,0,0,12,0.18384401114206128
979,3,96,9823,52,2,0,Evening,15,6,2,29,1,0,1,0,0,0,0,0,12,0.013079602351063058
980,3,88,9931,27,2,0,Evening,10,42,2,33,0,0,1,0,0,0,0,0,12,0.005218474959108965
981,3,121,9931,27,1,0,Evening,10,42,2,33,0,0,1,0,0,0,0,0,12,0.00741005723630417
982,3,84,11971,33,0,0,Evening,15,6,5,28,0,0,2,0,3,0,0,0,12,0.021588455857288944
983,3,105,4928,34,5,1,Noon,6,23,3,48,2,0,1,0,0,0,0,0,12,0.039274924471299086
984,3,106,12239,61,4,0,Evening,15,9,2,43,1,0,2,0,1,0,0,0,12,0.012840404472740893
985,3,108,11178,33,4,0,Evening,15,12,2,49,2,0,0,0,0,0,0,0,12,0.007822546078011144
986,3,79,11834,40,3,0,Evening,15,6,4,29,0,0,2,0,0,0,0,0,12,0.013811806256306762
987,3,91,13617,34,3,0,Evening,15,9,2,36,1,0,4,0,1,0,0,0,12,0.010684369479742436
988,3,105,16029,26,1,0,Evening,15,9,3,37,0,0,0,0,0,0,0,0,10,0.02741756206002223
989,3,105,16029,26,1,0,Evening,15,9,3,37,0,0,0,0,0,0,0,0,12,0.012507163806762634
990,3,82,6981,52,2,0,Evening,6,23,12,24,2,0,1,0,0,0,0,0,12,0.00995458633837868
991,3,76,9952,37,0,0,Evening,6,23,2,49,2,0,0,0,0,0,0,0,12,0.008284501919579712
992,3,74,10461,15,6,1,Evening,6,23,4,14,2,0,0,0,0,0,0,0,14,0.12076271186440678
993,3,98,11953,32,5,1,Evening,15,6,5,22,0,0,2,0,0,0,0,0,10,0.017055144968732238
994,3,82,9813,31,4,0,Noon,6,23,2,41,2,0,1,0,3,0,0,0,12,0.02192066805845512
995,3,75,7660,22,6,1,Evening,10,42,4,54,1,0,0,0,2,0,0,0,12,0.14581734458940904
996,3,108,8440,55,3,0,Evening,15,24,3,32,0,0,2,0,1,1,0,0,12,0.005774278215223097
997,3,82,9799,30,2,0,Evening,6,23,2,34,2,0,1,0,3,0,0,0,12,0.007772020725388602
998,3,104,8403,49,3,0,Evening,15,1,3,45,2,0,2,0,1,1,0,0,12,0.006827462991322103
999,3,93,8370,53,3,0,Evening,15,18,4,33,1,0,2,0,1,1,0,0,12,0.036036036036036036
1000,3,83,9206,46,3,0,Evening,15,31,4,31,0,0,2,0,1,1,0,0,12,0.010094212651413187
1001,3,109,9880,49,2,0,Evening,15,9,3,42,1,0,2,0,0,0,0,0,12,0.012950971322849213
1002,3,87,12509,39,1,0,Evening,15,9,3,24,0,0,0,0,0,0,0,0,12,0.01219095918466865
1003,3,102,1950,83,2,0,Noon,15,3,1,41,1,0,1,0,0,0,0,0,12,0.6666666666666666
1004,3,93,14115,17,1,0,Evening,15,1,3,44,1,0,1,0,1,0,0,0,12,0.00986304812162332
1005,3,101,9309,42,1,0,Evening,15,18,4,31,0,0,0,0,1,0,0,0,12,0.052173913043478265
1006,3,110,10399,43,1,0,Evening,15,3,6,29,2,0,0,0,1,0,0,0,12,0.015384615384615384
1007,3,70,11838,14,0,0,Evening,6,23,4,14,3,0,0,0,0,0,0,0,14,0.0
1008,3,78,12587,20,3,0,Evening,10,42,0,22,1,0,1,0,0,0,0,0,12,0.20462962962962966
1009,3,109,9051,31,1,0,Evening,15,36,4,40,0,0,1,0,0,0,0,0,12,0.008997429305912597
1010,3,70,10408,14,6,1,Evening,6,23,4,14,2,0,0,0,0,0,0,0,14,0.10721247563352826
1011,3,61,7663,16,5,1,Evening,6,23,3,15,2,0,0,0,0,0,0,0,14,0.03674698795180723
1012,3,94,12115,38,5,1,Noon,15,6,3,38,2,0,4,0,0,0,0,1,7,0.039852398523985234
1013,3,89,13739,37,6,1,Evening,15,9,5,40,1,0,1,0,3,0,0,0,12,0.010591648114416784
1014,3,87,9720,55,6,1,Evening,15,9,2,40,1,0,1,0,2,0,0,0,12,0.010949997861328544
1015,3,74,13418,17,4,0,Evening,6,23,2,39,2,0,1,0,0,0,0,0,12,0.008930581613508444
1016,3,94,15112,17,6,1,Noon,10,42,2,23,0,0,0,0,2,0,0,0,12,0.13671274961597546
1017,3,106,14692,32,3,0,Evening,15,6,3,38,2,0,5,0,0,0,0,1,12,0.012994513427663876
1018,3,98,12998,26,3,0,Evening,10,42,3,22,0,0,1,0,0,0,0,0,12,0.18987341772151897
1019,3,106,11849,33,3,0,Noon,10,42,2,32,0,0,1,0,0,0,0,0,12,0.008284957448007666
1020,3,109,11852,33,2,0,Evening,10,42,2,32,0,0,1,0,0,0,0,0,12,0.009641873278236915
1021,3,87,11137,47,2,0,Evening,15,9,3,27,0,0,0,0,0,0,0,0,10,0.006145640074211502
1022,3,109,11854,33,2,0,Morning,10,42,2,32,0,0,1,0,0,0,0,0,12,0.03740502630040912
